A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,[,\,],^
1.0841235851942497,0.9608868437565362,0.9291211016605916,1.2893199833124744,0.8291026099392207,0.9943440977923741,1.0479952597274342,0.9371566394211444,0.9470907928388748,0.8942457231726282,0.9895358649789032,0.9290196078431372,1.0067346195850018,0.982962809058799,0.8774116948649454,1.1891784627596238,0.9313978494623656,1.011156782149149,0.9294626941685764,1.005723412751231,0.876095118898623,1.170347669872134,1.060591715976331,0.924024640657084,0.9678042498390208,1.0078878177037691,0.9186581397958036,0.9676284306826176,1.0323456790123455,0.9164637116415002
1.05720403793209,0.9334867182597784,0.9309437019036048,1.3350020859407596,0.8335716839470863,0.9806604634190844,1.0703140430574756,0.9279110277368352,0.9280690537084402,0.8699455676516329,0.97789029535865,0.9154901960784312,1.0045504186385146,0.9648867650114272,0.8607895517957854,1.1579574017727208,0.9301075268817204,1.011156782149149,0.9108734402852048,0.9733794755756682,0.8539841468502292,1.2066997780830606,1.0369230769230766,0.9176933607118412,0.959755312298776,1.0482033304119196,0.9228093795579488,0.9500351864883884,1.0293827160493825,0.8950316609839258
1.040685224839401,0.9282576866764276,0.9275010125556908,1.3454317897371721,0.8510904540579193,0.9897828863346108,1.0886825992494569,0.8957523784001072,0.9024936061381076,0.88452566096423,0.9640506329113924,0.9392156862745098,1.0229341099381142,0.9515894452524412,0.8762243989314339,1.182828416457203,0.9268817204301076,1.100998238402819,0.9107036754095575,0.979635298815386,0.8550271172298705,1.2150480820035934,1.0511242603550293,0.9274469541409992,0.9922730199613644,1.0826760151913528,0.9010434197239984,0.9406521229181326,1.0404938271604938,0.9091573307355088
1.0835117773019278,0.9673708429198912,0.9275010125556908,1.3220692532332086,0.8564533428673579,1.014413428206532,1.1056685759431164,0.9526999866005628,0.8975383631713556,0.8942457231726281,0.9773839662447258,0.9396078431372548,1.0229341099381142,0.9842094327862038,0.8741466310477889,1.2468580500066142,0.9548387096774192,1.1083382266588375,0.9455903573550628,0.990549713829362,0.9019607843137252,1.232273063510515,1.0629585798816563,0.9200889801505818,0.9948486799742426,1.0809231668127377,0.9087849209020528,0.9615294393619516,1.064197530864197,0.937895762299074
1.1238910981951675,0.9617234888098724,0.9430943701903608,1.273675427617856,0.8419735430818736,0.9797482211275318,1.0861149516097173,0.962615570146054,0.9351023017902814,0.9370139968895799,0.9789029535864979,0.9480392156862744,1.0187477247906809,0.981716185331394,0.8711783912140104,1.1916920227543322,0.9509677419354838,1.0807398708162073,0.939224174518292,0.9980034606681746,0.9117647058823528,1.1835570115185463,1.0414201183431948,0.971937029431896,0.9803605924018022,1.0809231668127377,0.9220240098732188,0.987098287590898,1.0770370370370368,0.94130540672187
1.1624349954114417,0.9669525203932232,0.9505872823005266,1.301209845640384,0.8489452985341439,0.9916073709177159,1.1031009283033772,0.9908883826879272,0.9034526854219952,0.9457620528771382,0.9694514767932492,0.9911764705882352,1.0212959592282491,0.9918969457718676,0.861680023745919,1.2151078184945094,0.9533333333333334,1.0807398708162073,0.9468635939224171,0.9869559430320772,0.9021693783896536,1.2052203318186625,1.0837869822485209,0.9531143052703628,1.01416613007083,1.1045866199240435,0.947829013800067,0.9793572601454372,1.0787654320987652,0.9461763273258642
1.148669317834201,0.9679983267098934,0.9629404617253948,1.26846057571965,0.8600286020736505,1.021711366538953,1.0792020541181115,0.9883424896154362,0.9087276214833762,0.9115474339035768,0.9745147679324896,0.9764705882352941,1.0094648707681106,0.9910658632869309,0.8735529830810332,1.1613970101865323,0.9520430107526884,1.0496183206106875,0.922926746456158,0.9844269932117656,0.8813099707968293,1.1652752826799115,1.0747928994082838,0.9370294318959616,0.990019317450096,1.042652643879638,0.9421070346684616,0.9734928454140274,1.0612345679012345,0.9381393083292741
1.1281737534414202,1.000836645053336,0.9511948157148644,1.2920317062995412,0.8653914908830891,1.0446998722860794,1.0784120086904996,0.9962481575773816,0.9259910485933504,0.906104199066874,0.99915611814346,0.9745098039215686,1.02475427739352,1.026802410139206,0.8714752151973882,1.1972483132689506,0.9412903225806452,1.0349383440986502,0.9317545199898136,0.9876214561426856,0.9123904881101376,1.1858818556483148,1.0998816568047336,0.921286789869952,0.9797166773985828,1.0134385042360503,0.947829013800067,0.9946047384471026,1.1066666666666665,0.94982951777886
1.1391862955032128,0.9956076134699854,0.9459295261239368,1.3049645390070923,0.8400071505184127,1.0603904397007846,1.0325893738889986,0.9931662870159454,0.9068094629156012,0.8874416796267495,1.0028691983122364,0.9754901960784312,1.0034583181652712,1.0232703095782252,0.8913624220837048,1.1828284164572032,0.9359139784946238,1.0789782736347628,0.9477973007384768,0.989751098096632,0.9046725073007924,1.2066997780830606,1.0925443786982247,0.9103353867214236,1.0177076625885375,1.035349108968741,0.9464826657691009,0.9892094768942056,1.1046913580246909,0.931320019483682
1.1257265218721328,0.9820121313532736,0.960915350344269,1.3493950771798084,0.828923846978906,1.0244480934136109,1.0335769306735136,1.0075036848452363,0.9183184143222508,0.8899688958009331,1.0126582278481011,0.9539215686274508,0.9894430287586458,1.0087263660918342,0.8688037993469876,1.1574282312475193,0.9378494623655914,1.0569583088667065,0.9496647143705964,0.9884200718754154,0.8967459324155193,1.2354433055056542,1.0887573964497042,0.9353182751540041,0.9980682549903408,1.0207420391469473,0.9183215527880619,0.989444053483462,1.1199999999999997,0.9227959084266923
1.1318446007953509,0.9859861953566199,0.9582827055488052,1.2984981226533172,0.8419735430818734,1.0094873198321477,1.0207386924748172,1.0036178480503821,0.919277493606138,0.8551710730948677,1.0229535864978905,0.9454901960784312,0.9847105933745904,1.01350509038022,0.8708815672306326,1.1375843365524536,0.9286021505376344,1.022019964768057,0.951107715813598,0.9984027685345396,0.8813099707968293,1.205748705484519,1.1110059171597633,0.8949349760438056,1.0344494526722467,1.0116856558574354,0.9308874677437448,0.9910860896082568,1.1125925925925924,0.8989283974671208
1.13490364025696,0.9550303283831834,0.9617253948967194,1.233416770963705,0.8407222023596711,0.9934318555008214,1.0260714991111988,1.004823797400509,0.9165601023017904,0.8637247278382582,1.0150210970464135,0.9131372549019606,0.9838005096468874,0.980677332225223,0.8833481745325026,1.0978965471623228,0.9247311827956988,0.9835584263065184,0.9393090569561154,0.996672434446958,0.8758865248226949,1.1835570115185463,1.1360946745562128,0.8624229979466118,1.0286542176432705,0.9786736780601816,0.9280825760125656,1.0070372976776911,1.1059259259259255,0.8913784705309301
1.116243499541145,0.9937251620999792,0.9933171324422844,1.2254901960784317,0.8600286020736503,1.0062032475825582,1.03792218052538,1.006297735495109,0.9442135549872122,0.8889968895800933,1.0264978902953588,0.9366666666666666,1.00928285402257,1.0193226677747762,0.8854259424161475,1.132557216563037,0.9275268817204302,0.955960070463888,0.9547576606400132,0.9982696659124178,0.8852732582394658,1.214202684138223,1.1349112426035504,0.9146132785763176,1.0466838377334184,1.0096406660823842,0.930999663412992,1.0058644147314095,1.1160493827160491,0.9059912323429126
1.0920770877944337,0.986404517883288,0.9811664641555288,1.21380892782645,0.8362531283518054,1.0140485312899108,1.0100730792020542,0.998928045022109,0.9705882352941176,0.9002721617418352,1.0119831223628692,0.9501960784313724,0.9936294139060792,1.0118429254103465,0.8904719501335712,1.1166821008069847,0.9303225806451612,0.974456840869055,0.9688481453187332,1.0302142952216151,0.8936170212765957,1.2020500898235236,1.1266272189349114,0.9257357973990415,1.01416613007083,0.9477066900379786,0.9059800291708736,0.9946047384471026,1.127901234567901,0.9037993180711152
1.0856531049250544,0.9675800041832252,0.9686107735925475,1.2177722152690866,0.8337504469074007,0.9936143039591318,1.011060635986569,0.9874045290097816,0.9685102301790279,0.8888024883359253,1.0042194092827004,0.9215686274509804,0.9765198398252636,0.9904425514232282,0.8682101513802318,1.080963090355867,0.923010752688172,1.0093951849677048,0.9419404125286476,1.0248901903367489,0.8863162286191071,1.2163161788016488,1.089467455621302,0.9069130732375084,1.0028976175144877,0.9970785860356416,0.8934141142151909,0.9845179451090778,1.1224691358024688,0.8792011690209447
1.1128785561333752,1.0035557414766785,0.9538274605103282,1.226741760534001,0.8376832320343225,1.0078452837073528,1.0094805451313449,0.9896824333377996,0.9614769820971864,0.8672239502332815,0.9851476793248944,0.9215686274509804,0.9841645431379684,1.0076875129856633,0.8928465420005939,1.0998809366318294,0.9488172043010752,1.06605989430417,0.9740259740259736,1.0515107147610805,0.9167709637046308,1.2340695339744272,1.0885207100591718,0.8898015058179327,1.0434642627173203,1.0461583406368686,0.8762481768203745,0.9676284306826176,1.107407407407407,0.923039454456892
1.07066381156317,0.9830579376699436,0.9572701498582424,1.1954526491447643,0.8441186986056489,0.9874110563765736,1.026861544538811,1.0028138818169636,0.9589194373401532,0.8359253499222395,1.0018565400843882,0.9356862745098038,0.9828904259191844,1.0016621649698727,0.8970020777678838,1.0775234819420556,0.9391397849462366,0.9726952436876108,0.9610389610389608,1.041528018101956,0.9011264080100124,1.215259431469936,1.1013017751479288,0.8959616700889799,1.0305859626529292,1.0043821209465384,0.8671603276113541,0.9854562514661036,1.0827160493827157,0.8952752070141253
1.0767818904863884,0.9974900648399916,0.9724584852166872,1.1656236962870254,0.8219520915266356,0.9770114942528736,0.9865692277305944,1.0144713922015274,0.9886508951406648,0.8571150855365476,0.9868354430379748,0.9562745098039216,0.9319257371678192,1.0222314564720545,0.9035322054021966,1.0302950125677997,0.8989247311827957,0.895478567234293,0.9663016721840249,1.0481831492080391,0.8896537338339588,1.1782732748599811,1.134437869822485,0.9137577002053384,1.0028976175144872,0.9184925503943911,0.8740042634354311,0.9828759089842832,1.0604938271604931,0.9001461276181195
1.0498623432242289,0.9893327755699642,0.9813689752936412,1.1733416770963705,0.7860207365033965,0.9571246122970262,0.9352162749358088,1.0290767787752912,0.9622762148337594,0.7960730948678073,0.9269198312236288,0.9313725490196076,0.8791408809610481,1.011219613546644,0.8809735826654794,1.0133615557613438,0.8808602150537636,0.8807985907222554,0.9444020032255324,1.05310794622654,0.8850646641635375,1.1361090563246332,1.1375147928994078,0.8591718001368922,1.0144880875724398,0.8983347940403158,0.8830921126444515,0.9795918367346936,1.0367901234567896,0.8718947881149534
1.081370449678802,0.9851495503032835,0.9773187525313892,1.1512307050479764,0.7954951734000716,0.9509213647144682,0.9539798538415958,1.0196971727187456,0.9795396419437338,0.7776049766718508,0.8943459915611814,0.959411764705882,0.8846013833272659,1.0014543943486387,0.8922528940338379,1.059134806191295,0.8750537634408603,0.8734586024662366,0.9358288770053472,1.0441900705443892,0.9030037546933664,1.1507978442354436,1.1363313609467454,0.8504449007529087,0.9980682549903406,0.8764241893076251,0.8717603500504878,0.9878020173586674,1.0683950617283946,0.8799318071115438
1.0611807892321825,0.9659067140765528,0.9669906844876468,1.1837713808927826,0.8026456918126564,0.967159277504105,0.929290934228718,1.0053597748894545,0.9848145780051148,0.7777993779160186,0.8776371308016877,0.9749019607843132,0.8773207135056423,0.9765219198005398,0.8940338379341051,1.0407461304405343,0.8621505376344087,0.8807985907222554,0.9371021135727016,1.0282177558897905,0.8767209011264078,1.0990172249815071,1.1128994082840236,0.8603696098562624,0.9755312298776556,0.8746713409290099,0.8648042185571634,0.9793572601454372,1.0970370370370364,0.8726254262055525
1.101254206179261,1.0035557414766785,0.9696233292831108,1.242386316228619,0.8080085806220952,1.013501185914979,0.9589176377641714,0.952833980972799,1.0031969309462911,0.8505054432348367,0.8855696202531645,0.9862745098039212,0.915544230069166,1.0114273841678785,0.8869100623330364,1.0849318692948804,0.8952688172043012,0.8807985907222554,0.9451659451659448,1.0441900705443892,0.9286608260325404,1.112754940293776,1.1005917159763312,0.8738877481177272,1.010946555054732,0.8618171194858314,0.890048244137776,0.9828759089842829,1.1348148148148145,0.9059912323429126
1.1089018048332837,1.0039740640033463,0.9716484406642366,1.2386316228619103,0.8122988916696461,0.9961685823754788,0.9401540588583844,0.9473402117111079,1.0182225063938617,0.8670295489891134,0.8776371308016878,0.9917647058823524,0.9064433927921366,1.0004155412424678,0.89195607005046,1.1381135070776558,0.9137634408602152,0.8385202583675871,0.9591715474068412,1.060162385198988,0.9224030037546932,1.084117087604354,1.142248520710059,0.8725188227241611,0.990019317450096,0.8472100496640377,0.8965555929541115,0.9652826647900536,1.1328395061728391,0.9128105211885044
1.093912511471399,0.9725998745032416,0.985621709194006,1.2307050479766373,0.7844118698605649,0.9728151797117314,0.9215879913095002,0.9446603242663808,0.9942455242966748,0.8262052877138413,0.8950210970464136,0.9352941176470584,0.89515835456862,0.9709121130272176,0.8726625111308992,1.1426114565418708,0.8946236559139785,0.8458602466236059,0.9570494864612509,1.0370025289498197,0.9113475177304964,1.0556905843812747,1.1403550295857987,0.8571184120465432,0.9964584674822918,0.8343558282208591,0.8998092673622793,0.9507389162561574,1.1111111111111107,0.9171943497320988
1.1159375955949842,0.9602593599665338,1.0032401782098015,1.238214434710054,0.7686807293528781,0.9848567779602262,0.910724866679834,0.9198713654026532,0.9534846547314572,0.8067651632970451,0.8894514767932491,0.8921568627450975,0.8855114670549687,0.9567837107832948,0.86702285544672,1.0943246461172114,0.9032258064516128,0.8514386376981803,0.9303115185468124,1.0383335551710362,0.9123904881101376,1.1206805452816233,1.1491124260355028,0.8271731690622859,0.9768190598840948,0.8510078878177039,0.8947604622461568,0.9547267182735162,1.1066666666666662,0.914515343399902
1.1318446007953515,0.9322317506797738,1.004050222762252,1.1825198164372128,0.7820879513764749,0.990695128626163,0.9046020146158404,0.9332708026262896,0.9606777493606132,0.8077371695178847,0.8869198312236288,0.9131372549019604,0.8736803785948305,0.9306046125077909,0.8563371920451172,1.112713321867972,0.9178494623655912,0.8661186142102179,0.9449961802902976,1.0388659656595227,0.9328327075511051,1.0810525203423862,1.1763313609467454,0.8370978781656396,0.9655505473277524,0.8562664329535496,0.8992482890160436,0.9760731878958476,1.0859259259259253,0.9498295177788596
1.1648822269807293,0.9428989751098092,0.9971648440664238,1.1981643721318311,0.7738648552020023,1.0103995621236999,0.9235631048785308,0.940104515610344,0.9896099744245518,0.8054043545878692,0.8472573839662451,0.8903921568627446,0.8782307972333452,0.9484728859339284,0.8477292965271592,1.1703929091149623,0.9533333333333333,0.891955372871404,0.9523809523809522,1.0661520031944622,0.966833541927409,1.108633625700095,1.167573964497041,0.827686516084873,0.950740502253702,0.8875255623721883,0.8922921575227192,0.9835796387520522,1.0938271604938266,0.9783244033122256
1.162129091465281,0.9500104580631664,0.9801539084649656,1.2398831873174796,0.7685019663925636,1.0032840722495897,0.9472644677068934,0.9252311402921076,0.9931265984654728,0.8040435458786934,0.8405063291139242,0.9021568627450977,0.8851474335638877,0.960939123207978,0.8563371920451173,1.2006879216827624,0.9572043010752688,0.9433352906635356,0.9528053645700704,1.069745773991747,0.9601585314977052,1.1201521716157663,1.1557396449704145,0.8478781656399723,0.957179652285898,0.9202453987730064,0.8689554583193084,0.9805301430917192,1.0962962962962957,0.9641987335606425
1.201896604466199,0.961723488809872,0.959902794653706,1.26595744680851,0.7901322845906329,1.030833789454479,0.9924945684376854,0.91812943856358,1.0246163682864444,0.8495334370139968,0.8511392405063294,0.8621568627450976,0.918274481252275,0.9657178474963634,0.8429801127931136,1.18481280592671,1.0064516129032255,0.9486200822078692,0.958577370342076,1.0873153201118055,0.9970796829370042,1.1365317552573178,1.184378698224852,0.8675564681724843,0.9652285898261426,0.9623137598597724,0.8347357791989225,0.9878020173586672,1.1232098765432093,0.9880662445202136
1.1930253900275327,0.9594227149131976,0.9910895099230458,1.235919899874843,0.7942438326778692,1.066411238825032,0.9922970570807824,0.9513600428781988,1.035006393861892,0.8693623639191289,0.867510548523207,0.8913725490196075,0.9237349836184926,0.962601288177851,0.8696942712971207,1.172377298584469,1.027741935483871,0.928655314151498,0.9947372888549358,1.09250632237455,1.001251564455569,1.1251188840748176,1.2035502958579882,0.8838124572210811,0.9610431423052154,0.9713701431492844,0.8391114102995622,1.0070372976776911,1.1387654320987646,0.9965903555772034
1.1318446007953515,0.9163354946663876,0.9791413527744028,1.1825198164372126,0.7638541294243834,1.0755336617405582,0.9668180920402925,0.9264370896422348,1.046994884910485,0.8654743390357698,0.8691983122362872,0.8823529411764702,0.8942482708409171,0.9137751921878241,0.8593054318788956,1.172906469109671,1.0073118279569897,0.8881385789782742,0.988116458704694,1.0874484227339274,0.9824780976220272,1.0492444256578253,1.2248520710059172,0.8689253935660504,0.956857694784288,0.8600642711072161,0.8492090205318069,1.0086793338024862,1.1091358024691351,0.9736970287384308
1.1009483022331,0.8282786028027607,0.9615228837586068,1.083437630371297,0.7222023596710763,1.0390439700784528,0.8984791625518469,0.9145115905131982,0.9750639386189252,0.817651632970451,0.8455696202531648,0.8801960784313722,0.8572988714961773,0.8393933097859957,0.8328880973582664,1.1262071702606165,0.9668817204301076,0.8772753963593664,0.9489856548680076,1.0435245574337808,0.9486858573216516,1.0090880270527316,1.1739644970414205,0.8266598220396986,0.8857050869285251,0.8106923751095532,0.8319308874677435,0.9824067558057704,1.089382716049382,0.922795908426692
1.133374120526156,0.8853796276929509,0.953422438234103,1.130371297455152,0.7441902037897751,1.0297390987046158,0.936203831720324,0.913037652418598,0.9681905370843984,0.8300933125972006,0.8227848101265826,0.8809803921568624,0.8807790316709133,0.8774153334718464,0.8251706737904422,1.1594126207170259,0.9903225806451612,0.9266001174398126,0.914183855360326,1.0548382803141216,0.9461827284105128,1.0397336996724085,1.1715976331360949,0.8350444900752905,0.9021249195106242,0.8583114227286008,0.8182430158195891,0.9770114942528731,1.0854320987654311,0.9094008767657082
1.0874885286020202,0.858188663459527,0.9443094370190362,1.1264080100125151,0.6878798712906686,1.0034665207079,0.8641121864507211,0.8924025190941977,0.9274296675191812,0.8090979782270605,0.8045569620253168,0.8256862745098036,0.8172551874772475,0.8445875753168496,0.8177500742059957,1.1137716629183754,0.9632258064516128,0.908396946564886,0.9125710890416772,0.998269665912418,0.9117647058823526,1.0034872661946526,1.1370414201183432,0.8076659822039696,0.872182871860914,0.8489628980426528,0.8070234488948724,0.9692704668074122,1.0390123456790117,0.8633706770579634
1.0942184154175605,0.8592344697761972,0.9453219927095992,1.1199415936587398,0.7114765820521989,0.9961685823754788,0.8939364013430774,0.8701594533029609,0.8967391304347822,0.8398133748055988,0.8042194092827007,0.8396078431372547,0.8445576993083359,0.8416787866195713,0.8085485307212821,1.1599417912422278,0.967741935483871,0.9010569583088672,0.9272557507851624,1.008252362571542,0.8969545264914472,1.0098277501849309,1.1185798816568049,0.8187885010266938,0.9014810045074046,0.8326029798422439,0.8308089307752717,0.9730236922355144,1.0669135802469127,0.8504627374573789
1.0703579076170096,0.8481489228194936,0.9315512353179428,1.1380892782644971,0.68251698248123,0.9989053092501368,0.8805056290736719,0.8669435883692881,0.8591751918158563,0.8215396578538102,0.8210970464135026,0.8262745098039214,0.8281761922096829,0.8206939538749214,0.7865835559513207,1.1375843365524538,0.9591397849462366,0.8238402818555495,0.899838723368135,0.9507520298149869,0.8831873174801832,0.9521293458734016,1.1396449704142009,0.8030458590006841,0.8860270444301349,0.8144902132632196,0.8016380567710084,0.958245367112362,1.0409876543209866,0.8723818801753525
1.0991128785561346,0.8596527923028654,0.9311462130417176,1.1328744263662909,0.6928852341794781,1.027002371829958,0.8917637764171442,0.8830229130376519,0.8954603580562654,0.8262052877138414,0.8168776371308022,0.8443137254901959,0.84273753185293,0.8425098691045079,0.7830216681507863,1.1599417912422278,0.9707526881720432,0.8954785672342929,0.9165605636193872,0.9723146545986948,0.9103045473508548,0.9785480291662264,1.1159763313609463,0.8107460643394933,0.9018029620090148,0.7905346187554778,0.8085941882643327,0.9530846821487212,1.051851851851851,0.8830979055041395
1.1098195166717664,0.8376908596527921,0.919400567031187,1.0990821860659157,0.6662495530925994,1.0069330414158,0.8412008690499707,0.8830229130376519,0.8791560102301784,0.8155132192846035,0.8005063291139246,0.8019607843137254,0.8063341827448121,0.8196551007687507,0.7649154051647371,1.1101997618732635,0.9434408602150538,0.8587786259541988,0.8933027756557166,0.9560761346998528,0.9073842302878592,0.933107893902568,1.0629585798816563,0.8193018480492811,0.866387636831938,0.7195442594215602,0.7881745764613484,0.9460473844710292,1.023703703703703,0.9098879688261076
