A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y
1.0211134849817771,1.0510048442399913,1.06031746031746,0.9838383838383838,1.0677112235029251,0.9485957376816312,1.065321705557417,0.9438139116754688,1.02603550295858,1.0731707317073167,0.9976833976833976,1.0499110501588982,1.0339506172839503,0.9850606909430438,1.0247585015314542,0.996562478006897,0.9852700490998364,0.925840230191926,1.0859984326603722,1.0451388888888893,1.0083402724400037,1.0612244897959184,0.9999999999999996,1.0693814313570282,1.009972801450589
1.0211134849817771,1.0448061693897719,1.0333358730158726,0.9868703030303032,1.0437627828072231,0.9345774129275124,1.0470685155527135,0.9472182778453144,0.9479289940828406,1.0592334494773514,1.0007722007722009,1.055936506887417,1.0020576131687242,0.9785247432306255,1.0226049593472413,0.9917525863889084,0.9509001636661212,0.9188840437839284,1.0991249020412728,1.027777777777778,1.001668054488001,1.04296455424275,0.9879711307137126,1.0361990076645364,1.0054397098821397
1.0160459242622648,1.0571974180322865,1.0158730158730154,0.9626278787878788,1.0388082063640542,0.9030380513407128,1.033619929114422,0.9523261040566352,0.9408284023668644,1.0464576074332168,0.986872586872587,1.0533533814708949,0.9825102880658436,0.9775910364145658,0.994618211278609,1.0006861848124429,0.9459901800327332,0.8736984960398686,1.078712169272679,1.0243055555555558,1.0266888718080114,1.021482277121375,0.9679230152365674,1.05128192752476,0.9845874886672712
1.0008432421037272,1.054342122924115,1.0031746031746027,0.9545470707070708,1.0313763416993007,0.8971952135831962,1.0278562492122971,0.9682165514000548,0.9390542011834324,1.0493621370499415,0.9683397683397684,1.0628211695114098,0.9742798353909464,0.953314659197012,0.9935414401865028,1.0006861848124429,0.9312602291325696,0.8991872089229038,1.1056834720304507,1.0086805555555558,1.0091729652404138,1.004296455424275,0.949478748997594,1.0316717184392916,0.9700815956482322
1.009287825286723,1.0810342513391822,0.982542222222222,0.9737373737373736,1.0272501704374295,0.8796704385305808,1.032660852778709,0.980702632573629,0.928994082840237,1.0592334494773514,0.96988416988417,1.0697058321354027,0.9814814814814816,0.942110177404295,0.9752425318381166,0.9979370469420792,0.9328968903436988,0.9026653021269024,1.1034910624323613,1.012152777777778,1.013344435904006,1.0075187969924813,0.969526864474739,1.0377048863833809,0.9619220308250228
1.0304053643170756,1.1072443961782972,0.9984152380952376,0.9757575757575756,1.039636611545352,0.9228954756324136,1.0365033060467919,1.009079161090623,0.9136094674556215,1.0638792102206729,0.9992277992277994,1.090359820007381,1.008230452674897,0.9449112978524744,1.0204524505325991,1.0075590294883523,0.9492635024549918,0.9107783809439058,1.1370209351793106,1.0017361111111114,1.0383652532240162,1.0150375939849623,0.9807538091419404,1.055804390215649,0.9628286491387126
1.0304053643170756,1.136322038241431,1.0317460317460314,0.9565672727272728,1.0545003408748592,0.9369138003865319,1.0278562492122971,1.0102156524226416,0.9183431952662724,1.0929152148664338,0.9791505791505792,1.1135969332958815,0.9948559670781892,0.9579831932773109,1.0656623692270812,1.0089335984235346,0.9574468085106382,0.9327890006229422,1.1326454453856771,1.012152777777778,1.0275215646084213,1.0268528464017186,0.9767441860465114,1.0407214703554255,0.9882139619220308
1.0422269699635545,1.1306053469671642,1.0206374603174602,0.9818181818181818,1.0759675296878222,0.9369138003865319,1.0278562492122971,1.0045383035887585,0.9295867455621304,1.095238095238095,0.9637065637065638,1.1290846703348156,1.0020576131687242,0.9673202614379084,1.0979551682945683,1.0130573052290803,0.9639934533551554,0.9165702589659164,1.1501380751576662,1.0243055555555558,1.044202109488428,1.0440386680988183,0.9871692060946268,1.0316717184392914,0.985494106980961
1.047294530683067,1.1377496857955165,1.011113650793651,0.9585874747474749,1.0800976646108478,0.9264019259309104,1.0288183995106257,1.0017009061283697,0.9349112426035506,1.090592334494773,0.9683397683397684,1.11531534508683,0.98559670781893,0.9673202614379084,1.0861127530205397,1.0178693961573653,0.9541734860883796,0.9269971226009316,1.1596167481434485,1.0034722222222223,1.0375298915364253,1.0612244897959184,0.9591018444266236,1.0075390466629337,0.9809610154125112
1.0616539707378776,1.1811282076312029,1.036510476190476,0.977777777777778,1.091659664198627,0.9742997379507828,1.0576367990212507,1.018727844803808,0.9520719526627222,1.0940766550522645,0.9822393822393825,1.1437132014782756,1.0113168724279835,0.996265172735761,1.101189615049168,1.021304718840172,0.9770867430441896,1.001156892409006,1.219380900847109,1.013888888888889,1.04920627295243,1.1149301825993556,0.9703287890938249,1.0060331679440893,1.0063463281958296
1.0481418268353693,1.188754530035508,1.0666666666666664,0.982829898989899,1.0908312590173292,0.9953272250819608,1.0682020085271726,1.0317808946868383,0.9408284023668642,1.0801393728222992,1.0046332046332047,1.1884635085342286,1.0277777777777777,1.0084033613445378,1.0850380486675737,1.0281775635160817,1.006546644844517,0.9930438135920026,1.2368735306190983,0.9774305555555556,1.0483735801520202,1.088077336197637,0.974338412189254,0.9909502480838656,0.9972801450589304
1.0388499475000712,1.1959049699217843,1.0920634920634915,0.9949511111111112,1.075143088167679,0.9941571622424836,1.0566746487229226,1.0266730684755176,0.9307701775147932,1.068524970963995,0.9930501930501932,1.2056751650942106,1.0360082304526748,1.0018674136321195,1.1119469922745295,1.0144318741642624,1.0081833060556464,0.9814600575479816,1.2550938537896028,0.9843750000000002,1.0475382184644295,1.0665950590762625,0.97514033680834,0.9939668320559104,0.9918404351767904
1.036316167140315,1.185417251351384,1.0873041269841268,1.0010117171717172,1.053671935693561,0.9906544501639212,1.0585958753569642,1.0278070058944309,0.9426044970414204,1.0522648083623691,0.9837837837837838,1.1910466339507508,1.046296296296296,1.0093370681605975,1.1087228792156316,1.0006861848124429,1.004909983633388,0.9501720506659548,1.24780759040191,0.9791666666666669,1.0266888718080114,1.0483351235230935,0.9895749799518844,1.0135722146070234,0.9673617407071622
1.0498283110428233,1.2059107049162319,1.0936533333333331,1.0020202020202018,1.0685356650230684,0.989484387324444,1.0720444617952558,1.0340513234377708,0.9278106508875742,1.0615563298490125,1.0131274131274133,1.2054603636203425,1.0668724279835389,1.003734827264239,1.1356318228225872,1.0006861848124429,1.0163666121112929,1.0,1.269675709967533,0.9826388888888892,1.0366971987360156,1.071965628356606,0.9967923015236568,1.0196053825511129,0.9682683590208522
1.0413837278598277,1.1987602650299558,1.079365079365079,1.0020202020202018,1.0668867819827816,0.9929908376229408,1.0585958753569642,1.0300774346453632,0.9278106508875742,1.0754936120789778,1.006949806949807,1.181578845910236,1.060699588477366,1.0065359477124185,1.102264319402134,0.9972508621296364,1.0130932896890346,0.9814600575479814,1.2609247303802658,0.9930555555555558,1.0308576735844228,1.0859291084854996,0.9807538091419404,1.037704886383381,0.9428830462375339
1.0472945306830668,1.214494893414518,1.095238095238095,1.003031919191919,1.1098251232698615,1.0163547122131384,1.0720444617952558,1.043700007150956,0.9550295857988168,1.091173983739837,1.0231660231660231,1.1876043026387544,1.0596707818930038,1.0149393090569558,1.1151814390291288,0.9883150643958056,1.027823240589198,1.0208537272700304,1.2929992163301858,0.9878472222222224,1.0325257280724234,1.0698174006444685,0.9687249398556534,1.0588209741876944,0.9211242067089755
1.059963432481848,1.2121093797664513,1.09047873015873,1.0131329292929292,1.1056949883468359,1.0116819372950991,1.0634004789233755,1.055049596992511,0.9721902958579886,1.0917537746806036,1.0347490347490351,1.1712518519742467,1.0709876543209873,1.0289449112978524,1.1173308477350608,0.9917525863889086,1.0409165302782324,1.016218741657026,1.2857129529424929,0.9895833333333336,1.019181292168418,1.0741138560687435,0.9791499599037689,1.0316717184392918,0.9592021758839528
1.0608107286341506,1.2106817322123655,1.1349231746031745,1.0191935353535353,1.113955258192887,1.0257002620492175,1.0691641588255003,1.0788852680076406,0.9739644970414204,1.0946583042973284,1.0370656370656373,1.1703926460787726,1.0730452674897115,1.034547152194211,1.1237894075485582,0.9835051727778169,1.037643207855974,1.0196968348610247,1.2915438295331558,1.0000000000000004,1.0216847083440097,1.0741138560687435,0.9927826784282276,1.0648541421317836,0.9383499546690844
1.0515188492988523,1.2011457786780226,1.1222247619047616,1.0202020202020199,1.1048705468266926,1.021027487131178,1.0614792522893337,1.0669687094566287,0.9692307692307696,1.093496864111498,1.0463320463320465,1.154040195414265,1.0586419753086418,1.0242763772175536,1.1173308477350608,0.9773185129143502,1.032733224222586,0.9953650143869957,1.2929992163301856,1.0138888888888893,1.0208493466564188,1.0805585392051558,0.999198075380914,1.0784311832731626,0.9238440616500452
1.0548958717623358,1.1773150464290507,1.136507936507936,1.0040404040404038,1.1164325464144718,1.032709424426277,1.0682020085271724,1.0618608832453078,0.9656804733727812,1.1138211382113816,1.0285714285714287,1.1652319029758278,1.0637860082304524,1.0233426704014938,1.1184055520880267,0.9862543106481808,1.0425531914893618,0.9976787992050072,1.2981023995223335,0.9913194444444448,1.025020817320011,1.1149301825993558,0.9935846030473134,1.084464351217252,0.8957388939256572
1.0599634324818483,1.1792185765011651,1.155555555555555,1.0313147474747473,1.141205428630317,1.0420549742623555,1.0835718215995058,1.0698061069170175,0.9727810650887576,1.1544715447154468,1.0424710424710426,1.1970720906792696,1.0658436213991769,1.0326797385620914,1.1280985586561236,0.9903780174537266,1.0474631751227497,1.0196968348610247,1.3199611896854118,0.979166666666667,1.0358618370484252,1.1321160042964555,1.0104250200481153,1.075414599301118,0.8703535811423391
1.0515188492988523,1.1811282076312029,1.149206349206349,1.028282828282828,1.1378997352274347,1.0303730369672568,1.0845339718978342,1.0601574232038322,0.9727810650887576,1.1358885017421598,1.0193050193050197,1.2469831408381675,1.060699588477366,1.0270774976657329,1.1270238543031574,0.9738831902315436,1.0360065466448445,1.0196968348610247,1.431484867709071,0.9843750000000002,1.0266888718080116,1.1192266380236306,1.0056134723336003,1.0648541421317836,0.8766999093381685
1.0565864100183648,1.1830317377033177,1.1523809523809518,1.0393955555555554,1.1535918697382397,1.0478940737999378,1.0768490653616671,1.0732104730868628,0.9715976331360948,1.158537514518002,1.0301158301158302,1.2641947973981496,1.0709876543209875,1.0392156862745097,1.1334824141166548,0.978693081849532,1.032733224222586,1.0057918780220108,1.4730286972422275,0.9843750000000002,1.0258535101204207,1.117078410311493,1.0160384923817158,1.0663648473849836,0.8939256572982773
1.0498283110428233,1.2450001830317377,1.1730184126984122,1.01010101010101,1.180842040175669,1.0397185868033358,1.106626541208006,1.0749139331283386,0.9739644970414204,1.2137049941927984,1.033976833976834,1.296899698727165,1.1080246913580245,1.0336134453781511,1.1302479673620554,0.9807560349074531,1.0425531914893618,1.0092699712260096,1.526961973355225,0.9791666666666669,1.0216847083440097,1.1106337271750806,0.9879711307137128,1.0769204780199624,0.940163191296464
1.037159409244042,1.2526265054360426,1.19047619047619,1.014141414141414,1.156069157959824,1.0292029741277795,1.1239175809143809,1.0732104730868628,0.970414201183432,1.1887349593495928,1.0247104247104248,1.2719441736477157,1.0925925925925923,1.0205415499533146,1.1151814390291286,0.9738831902315432,1.034369885433715,0.9826169499569876,1.4978075904019097,0.9774305555555558,1.0025007472884109,1.0870032223415682,1.0112269446672013,1.060331679440894,0.9274705349048051
1.0422269699635545,1.2955230436957768,1.2111136507936504,1.0151531313131312,1.1676271938864486,1.046727749180395,1.141208620620756,1.0902374117623015,0.996449704142012,1.1788617886178854,1.0308880308880308,1.2943165733106428,1.133744855967078,1.0252100840336134,1.1496236468025478,0.97731851291435,1.0540098199672672,0.988408827978998,1.5153002201738992,1.010416666666667,1.019181292168418,1.0977443609022557,1.0200481154771452,1.067870726103828,0.9483227561196736
1.0405404857561007,1.3041011311361388,1.1999999999999995,1.0191935353535353,1.192400076102294,1.046727749180395,1.1431298472547975,1.094778269264166,0.9988165680473376,1.1707317073170724,1.0316602316602317,1.2710794600221422,1.127572016460905,1.0289449112978524,1.1453144956949823,0.9807560349074531,1.0752864157119475,0.9930438135920028,1.5539332761129967,1.0225694444444446,1.018348599368008,1.1106337271750808,1.029671210906175,1.107086317740409,0.9492293744333634
1.050675607195126,1.2926616475296815,1.1761930158730156,1.0303030303030305,1.1692800405878898,1.0397185868033358,1.1584996603271311,1.0913713491812147,0.9887583431952666,1.1852506387921014,1.0486486486486488,1.2349377351112298,1.127572016460905,1.0252100840336134,1.1345571184696208,0.9869404954606236,1.0736497545008183,0.9849381507519804,1.631190058588647,1.013888888888889,1.009172965240414,1.0955961331901185,1.037690457097033,1.1583682452651691,0.9546690843155029
1.034625628884286,1.270734445352824,1.1904761904761902,1.0262626262626262,1.160195329221695,1.0257002620492173,1.1488935271569227,1.0919408718037769,0.9650897041420122,1.1782819976771188,1.0193050193050197,1.2065398787197843,1.1203703703703702,1.0158730158730158,1.1237894075485577,1.0151202582870014,1.0752864157119475,0.9716116401174693,1.5816229428667377,1.027777777777778,1.0266888718080118,1.0891514500537058,1.0593424218123495,1.1779784543506375,0.9428830462375338
1.0439175082195842,1.2888484863275291,1.2301612698412696,1.0383838383838384,1.149461734815214,1.0397185868033358,1.1450510738888393,1.1072643504377402,0.9668639053254442,1.1782819976771188,1.0162162162162165,1.1746941832862432,1.1347736625514402,1.0186741363211949,1.1108722879215631,1.0240538567105355,1.0851063829787233,0.9907300287739912,1.5291450535507696,1.0381944444444444,1.0216847083440097,1.0880773361976372,1.0745789895749798,1.1674179971813037,0.9338168631006344
1.0312486064208026,1.2554818005442143,1.2301612698412696,1.0252541414141414,1.1222115643777844,1.0303730369672568,1.1268009578467508,1.0964791753925358,0.9372781065088762,1.1602787456445984,1.0146718146718148,1.1901874280552769,1.1368312757201646,1.0270774976657329,1.1237894075485582,1.0109965514814556,1.0851063829787233,0.977981964343983,1.6195283054073208,1.0295138888888888,1.0125090742164156,1.0784103114930186,1.0713712910986366,1.1764677490974376,0.910244786944696
1.0320918485245296,1.2211633497248422,1.2412698412698409,1.0171733333333333,1.1304678705626812,1.0397185868033358,1.1104689944760893,1.0862635229698938,0.9366873372781072,1.1492459930313579,0.996911196911197,1.0404432621183841,1.1172839506172838,1.0354808590102709,1.065662369227081,1.0144318741642624,1.0949263502454991,0.9721900863219723,1.5378960331380367,1.015625,1.002500747288411,1.0451127819548875,1.0850040096230953,1.15233507732108,0.9338168631006344
1.0574296521220925,1.262156357912462,1.274605714285714,1.014141414141414,1.139552581928876,1.0420549742623555,1.1354449407186311,1.1010200328944004,0.9289940828402372,1.183507549361207,1.0332046332046334,1.0757312888639214,1.1368312757201644,1.0532212885154062,1.1087228792156314,1.0481099127313678,1.1358428805237315,0.9803031651389758,1.6151528156136867,1.0555555555555556,1.0358618370484252,1.0859291084854998,1.0834001603849237,1.1930613742108611,0.9592021758839526
1.0608107286341508,1.214012909838566,1.3031771428571428,1.01010101010101,1.147808888113773,1.0373821993443162,1.1402495442850424,1.1152095741094499,0.9100591715976336,1.1957036004645754,1.0532818532818533,1.0335585994943912,1.1306584362139915,1.0840336134453783,1.054357306129535,1.0336758392568093,1.1243862520458263,1.0081130788170036,1.4723010038437128,1.090277777777778,1.0391979460244265,1.0870032223415689,1.0513231756214916,1.1779784543506375,0.937443336355394
1.064187751097634,1.2430905519017,1.2952380952380949,1.0252541414141412,1.1610237344029932,1.079437173606672,1.152735980425006,1.107831319147197,0.9230769230769236,1.2154480836236927,1.0633204633204634,1.0395840562229095,1.1512345679012344,1.084967320261438,1.0570544007076517,1.0309267013864454,1.1358428805237315,1.0081130788170036,1.5204034033660476,1.1145833333333337,1.0316930352720135,1.1041890440386684,1.0721732157177224,1.1825009170415268,0.9637352674524022
1.0675647735611171,1.2306993032591853,1.293653333333333,1.0333349494949493,1.156069157959824,1.1028010481968695,1.167146717161626,1.1135061140679745,0.938461538461539,1.2055749128919853,1.0694980694980696,1.044750307055954,1.1553497942386828,1.0821661998132588,1.0785794888540758,1.0515452354141743,1.1342062193126023,1.0196968348610251,1.4927044072097613,1.1180555555555556,1.0475382184644295,1.1041890440386684,1.077786688051323,1.1779784543506375,0.9628286491387124
1.0700985539208736,1.2488133442338905,1.3031771428571428,1.032323232323232,1.1387281404087326,1.1214921478690278,1.1681057934973391,1.1101017478981292,0.9491124260355036,1.1991879210220666,1.0401544401544405,1.051634969679947,1.1584362139917692,1.070028011204482,1.1011896150491676,1.044672390738265,1.1309328968903436,1.082272848625078,1.4693809008471088,1.1944444444444444,1.0592145998804343,1.1235230934479057,1.0617481956696069,1.1689287024345034,0.9510426110607432
1.0582769482743946,1.2564396666381954,1.3047619047619046,1.0393955555555554,1.134598005485707,1.1285050484660215,1.1546572070590475,1.1276956552830244,0.94319526627219,1.1916376306620202,1.0185328185328186,1.0550773009919434,1.1388888888888886,1.0541549953314662,1.111946992274529,1.0591064642128232,1.1260229132569557,1.083429741034084,1.4723010038437128,1.1927083333333333,1.0625507088564359,1.1084854994629434,1.0633520449077785,1.1689287024345034,0.9501359927470532
1.07263233428063,1.2507168743060049,1.307936507936508,1.0373753535353534,1.16267261744328,1.126168661007002,1.150814753790964,1.1543687237585427,0.9585798816568054,1.2032520325203246,1.0154440154440156,1.0697058321354032,1.1481481481481477,1.0718954248366015,1.1087228792156312,1.0859094587937224,1.1374795417348609,1.1054477766901012,1.4824980408254644,1.203125,1.082567362712444,1.118152524167562,1.0633520449077785,1.191550668957661,0.9782411604714412
1.081080971512201,1.2259343770209756,1.3063517460317462,1.0171733333333333,1.1808420401756692,1.1401869857611209,1.1536981307233338,1.1634504387622713,0.9550295857988172,1.2276422764227637,1.0316602316602321,1.0567957127828915,1.1615226337448554,1.082166199813259,1.111946992274529,1.0872840277289042,1.134206219312602,1.1164530865296196,1.4533436578721488,1.2100694444444446,1.0700582884960297,1.1288936627282495,1.052927024859663,1.2066335888178843,0.9592021758839526
1.0768566528964154,1.2469037131038525,1.2888888888888892,1.0444444444444445,1.165978310846162,1.1331778233840617,1.1498556774552506,1.1418826425849686,0.9615394082840244,1.2218350754936114,1.046332046332047,1.0602380440948882,1.1707818930041147,1.11764705882353,1.0947310552356702,1.0996551481455414,1.1276595744680848,1.133257690368129,1.4752117774377718,1.182291666666667,1.0917429968400385,1.1203007518796997,1.0729751403368082,1.2337828445662868,0.9510426110607432
1.081924213615928,1.2507168743060046,1.2793650793650797,1.0474763636363635,1.1890983463605662,1.136680535462624,1.145051073888839,1.1486939288377649,0.9739644970414206,1.2171893147502897,1.0532818532818535,1.0645395813023588,1.1923868312757195,1.1195144724556496,1.1076481748626652,1.1326448025899076,1.1358428805237313,1.1309364895731364,1.5101970369817508,1.1631944444444446,1.1175965069604583,1.1245972073039747,1.0753809141940656,1.2654593895399342,0.9601087941976426
1.103037698597705,1.2478554781399094,1.2714311111111114,1.0848484848484847,1.2171729583181394,1.1588780854332792,1.164263340229256,1.1748000286038267,0.9662731360946752,1.2253193960511026,1.0540540540540544,1.0430263875349062,1.2109053497942381,1.1577964519140995,1.0958057595886364,1.1491396298120908,1.1358428805237313,1.1263015039601318,1.4562637608687532,1.1944444444444446,1.1709742505764804,1.136412459720731,1.11467522052927,1.2714925574840232,0.9465095194922936
1.0869917743354405,1.27931863385111,1.261907301587302,1.098989898989899,1.2716732991929989,1.1320077605445844,1.1402495442850422,1.1560721838000183,0.9597633136094681,1.2177709639953536,1.0664092664092668,1.0335585994943912,1.2088477366255137,1.133520074696546,1.1151814390291288,1.1422667851361812,1.1129296235679211,1.1320933819821424,1.4518882710751195,1.1718750000000002,1.2009992313604927,1.1149301825993565,1.11467522052927,1.2971311079792256,0.9211242067089752
1.116553896548789,1.295523043695777,1.2825396825396826,1.105050505050505,1.2601152632663741,1.1588780854332792,1.135444940718631,1.1583426125509506,0.9798816568047342,1.2253193960511026,1.0671814671814677,1.02495552507945,1.2253086419753079,1.1353874883286654,1.1679246218900745,1.152577151805194,1.1243862520458259,1.134414582777135,1.5335205433444037,1.1753472222222223,1.2276881031685036,1.1149301825993565,1.0962309542902966,1.315230611811494,0.9066183136899364
1.1081052593172174,1.354623991800178,1.2603174603174605,1.0949494949494951,1.2485532636785948,1.1682236352693578,1.1248797312127088,1.1492608975472218,1.0035502958579887,1.207897793263646,1.0540540540540544,1.0473279247423768,1.2057613168724275,1.1381886087768447,1.1980680122516296,1.1374568935181928,1.096563011456628,1.1425276615941384,1.5845430458633416,1.1875000000000004,1.1926589589204892,1.0912996777658441,1.0753809141940658,1.3107081491206047,0.8884859474161376
1.1140201161890324,1.346045904359816,1.263492063492064,1.1020218181818182,1.2469004169771536,1.1799055725644567,1.117194824676542,1.1311000214528701,0.9946755029585804,1.1939605110336808,1.062548262548263,1.0765904947593958,1.1934156378600818,1.1419234360410837,1.19483356549703,1.1223366352311916,1.096563011456628,1.137892675981134,1.6005802888383018,1.2013888888888895,1.1592978691604754,1.0773361976369502,1.0817963111467523,1.30769156514856,0.8794197642792383
1.1283755021952675,1.3393713469915685,1.2682565079365085,1.0929292929292929,1.265069839709543,1.1588780854332787,1.0989416346718388,1.1237217664906167,0.9881656804733732,1.1869918699186983,1.0393822393822398,1.0860582827999108,1.186213991769547,1.1213818860877691,1.19483356549703,1.110651699626997,1.0752864157119473,1.122823410756133,1.5743366794790452,1.1753472222222228,1.1542937056964733,1.093447905477981,1.0649558941459505,1.2910979400351363,0.8730734360834087
1.1528700636891032,1.3412809781216066,1.2809549206349211,1.097981414141414,1.2923200101469727,1.1308414359250416,1.1018250116042083,1.1101017478981294,0.9775147928994088,1.1730545876887335,1.0548262548262552,1.0654042949279323,1.1707818930041145,1.1708683473389363,1.1614660620765769,1.115463790555282,1.0671031096563008,1.1147177479161106,1.5670504160913528,1.1875000000000009,1.1542937056964733,1.074113856068744,1.0657578187650365,1.2971311079792258,0.8449682683590207
1.1646957233841575,1.3651117103705783,1.2904787301587308,1.0929292929292929,1.3170928923628178,1.1214921478690278,1.128722184480792,1.143586102626444,0.9834319526627224,1.1910578397212541,1.0424710424710428,1.0748665752383482,1.2006172839506166,1.1568627450980402,1.1776072947624696,1.1243973889788164,1.0883797054009816,1.1286227047551245,1.5801675560697086,1.1857638888888895,1.1572134682722697,1.0870032223415689,1.0304731355252608,1.2971311079792258,0.8649138712601993
1.1680727458476408,1.3784608251070738,1.3079365079365084,1.1141430303030302,1.3055308927750386,1.1144829854919684,1.1277600341824638,1.1464235000868328,0.9887583431952668,1.206736353077816,1.0818532818532822,1.0671227067188809,1.2037037037037028,1.2044817927170877,1.193758861144064,1.1147754064325428,1.0720130932896887,1.1147177479161106,1.5976601858416983,1.2118055555555562,1.1476214877444704,1.0923737916219127,1.0585404971932642,1.285064772091047,0.8621940163191294
1.1858092083659346,1.3927556038217026,1.2904787301587308,1.129292929292929,1.3170928923628178,1.1448597606791595,1.1719482467654223,1.1555026611774561,1.0017760946745569,1.2299651567944243,1.106563706563707,1.0516349696799467,1.2047325102880648,1.2119514472455657,1.209900093829957,1.1202736821732706,1.0949263502454991,1.096177805464092,1.5889185356569762,1.2274305555555565,1.17097425057648,1.1106337271750817,1.0705693664795508,1.3393632835878515,0.866727107887579
1.180741647646422,1.4184959672007125,1.3079365079365084,1.118183434343434,1.3459919458405345,1.1530352476757617,1.1834756065696723,1.1589095812604069,0.9911252071005924,1.2212552845528448,1.0888030888030893,1.0567957127828915,1.2160493827160486,1.2016806722689084,1.2174436916921216,1.1250857731015556,1.1112929623567918,1.0799516478300852,1.5714259058849869,1.2413194444444453,1.180982577504484,1.1374865735768,1.0513231756214918,1.3393632835878515,0.8495013599274702
