A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X
1.0094040784003169,1.0724608988319142,1.0491591203104793,1.035600636435959,1.026601264031695,1.0215500197706604,1.046088836477988,1.025066464109381,1.1015582034830436,1.0329065813162637,1.0233952049497292,1.0205179282868526,1.0165929203539827,0.9936108422071638,1.0543234000977035,1.032442559905335,1.0368543238537435,1.023065045358039,1.072803674386788,1.043596465676279,1.042823390431187,1.0250491159135555,1.048004571863987,1.0221689059500965
1.004751534349634,1.0759255592951888,1.0506518061498664,1.032716785998409,1.0281105556079615,1.0278766310794782,1.0422562893081766,1.0186099506266617,1.0945921173235569,1.0225045009001803,1.026198762567672,1.0243027888446217,1.0186041834271928,1.0062923523717329,1.04543234000977,1.021102455379154,1.04062681369704,1.0281798880524995,1.068210690901984,1.0511700165064568,1.0487300649734197,1.0388015717092336,1.0615296694923326,1.0271593090211135
1.007424272421303,1.0977034250643436,1.0539357149965178,1.036694510739857,1.0353740213187437,1.0308422301304865,1.0468750000000004,1.0200341815419676,1.1071494042163157,1.0475095019003804,1.0319992266047948,1.0351593625498008,1.0228278358809335,1.0158760890609877,1.0472887151929648,1.0350064096242977,1.0482685238924356,1.0346458212700251,1.075539919867097,1.0599087290028155,1.0520771805473517,1.042436149312377,1.0649585674826174,1.028310940499041
1.0111859037814297,1.097901405662245,1.0558264503930748,1.0458432776451871,1.0345250448070935,1.0368722815342033,1.0519850628930822,1.0222180022787697,1.0862511457378556,1.0528105621124229,1.0362529002320184,1.0377490039840638,1.031375703942076,1.0208131655372703,1.0527601367855397,1.0361897248792034,1.0501064035596823,1.0357073923952906,1.070067428906479,1.058160986503544,1.0448907265209684,1.0513752455795675,1.052766930183827,1.0394433781190024
1.0118788358740844,1.0914670362304493,1.057518161011047,1.0555887032617344,1.028770870672578,1.0433965994464214,1.0591588050314469,1.022597797189518,1.0835930339138409,1.0640128025605122,1.0293890177880898,1.0338645418326693,1.0371078037007244,1.0303969022265251,1.0529555446995602,1.0353022384380242,1.0450764171019538,1.0339702760084928,1.0600996775139258,1.0599087290028155,1.0481393975191964,1.0515717092337913,1.0453376512048769,1.0287907869481772
1.007721243318155,1.106216590774104,1.0657776893223214,1.0618536197295148,1.0328270917837938,1.0452748121787263,1.0614190251572333,1.0243068742878847,1.0862511457378556,1.0649129825965196,1.0312258313998452,1.0356573705179284,1.0531979082864042,1.032236205227493,1.0529555446995602,1.0371758209249582,1.046914296769201,1.0358038988612241,1.0619564155184211,1.066802602194388,1.0554242961212832,1.053438113948919,1.047147347366416,1.0406909788867569
1.0133636903583452,1.1017620273213222,1.0797094238232667,1.0659307875894988,1.040090557494576,1.0495255041518383,1.072032232704403,1.0255412077478163,1.1066911090742442,1.0585117023404684,1.0318058778035577,1.0479083665338649,1.051387771520515,1.032236205227493,1.0641914997557398,1.0555172073759984,1.0552331205262135,1.0480602200347426,1.069871982800743,1.0811729294106225,1.0669423114786372,1.0557956777996067,1.060005714829984,1.0514395393474094
1.0094040784003169,1.1118590378142938,1.0678674494974632,1.050019888623707,1.0370719743420431,1.0416172400158166,1.0853970125786168,1.0191796429927842,1.1174152153987171,1.05621124224845,1.0179814385150812,1.038545816733068,1.0492759452936449,1.0242981606969994,1.072594040058622,1.0593629819544423,1.0393693170826075,1.0359969117930905,1.0625427538356302,1.0735993785804447,1.0581807442409916,1.0495088408644395,1.0650538146490145,1.0475047984644918
1.0130667194614928,1.097802415363294,1.0775201512588326,1.0572792362768495,1.048202999717008,1.0513048635824436,1.0770440251572329,1.0282947208507405,1.1369385884509629,1.0321064212842572,1.0290023201856149,1.0508964143426298,1.070092518101368,1.0271055179090032,1.0712261846604785,1.0744502514544916,1.0525246662797445,1.0501833622852734,1.0770057656601195,1.0898145451014662,1.0536522937586132,1.0577603143418464,1.0753405086198686,1.0482725527831098
1.0237576717481691,1.1096812512373784,1.0932431087670424,1.0739856801909309,1.062446938968022,1.0645512060102806,1.0750786163522017,1.027535131029244,1.1400549954170491,1.0096019203840771,1.0465003866976024,1.0626494023904385,1.0742156074014484,1.038722168441433,1.0713238886174887,1.0853959175623704,1.0613271425807695,1.065045358038989,1.0821850874621326,1.0974851927371592,1.0663516440244134,1.0713163064833002,1.094199447566435,1.0595009596928988
1.0231637299544647,1.1215600871114628,1.088466514081004,1.0769689737470167,1.0584850485803226,1.0651443258204822,1.089229559748428,1.0291492593999236,1.1248395967002751,1.0125025005001005,1.0489172467130703,1.064541832669323,1.0838696701528563,1.0403678606001938,1.080898876404494,1.0903263977911446,1.0624879086863994,1.0628257093225248,1.0826737027264737,1.1096222934265465,1.063299862177593,1.0746561886051078,1.095056672064006,1.0791746641074862
1.0234607008513168,1.1273015244506035,1.0990148273460054,1.086117740652347,1.0609376473917556,1.0705812574139977,1.0764544025157237,1.0292442081276107,1.140329972502292,1.0070014002800565,1.0536542923433874,1.0752988047808767,1.0836685438455351,1.0453049370764766,1.0652662432828526,1.0903263977911446,1.068098278196943,1.0726693688477131,1.0906869930616636,1.1204971356442377,1.0761961015948014,1.0811394891944988,1.0795313839413276,1.0781190019193865
1.0216788754702042,1.1355177192635122,1.0939396954920897,1.0860182975338106,1.0553721347042733,1.072162910241202,1.0814661949685538,1.0301936954044812,1.1455545371219071,1.002700540108022,1.0478538283062644,1.0753984063745023,1.0424376508447308,1.0444336882865444,1.0561797752808983,1.07819741642836,1.0660669375120908,1.0689056166763176,1.0810124108277148,1.1240897174482962,1.0746209883835394,1.079469548133595,1.09077054957615,1.0698656429942426
1.0087111463076623,1.1401702633141957,1.0952333565528916,1.0881066030230708,1.0513159135930574,1.069296164491894,1.072032232704403,1.031617926319787,1.1436296975252067,1.0029005801160236,1.0415699922660475,1.0746015936254985,1.0350965406275143,1.0358180058083255,1.062042012701514,1.071097524898925,1.0563938866318432,1.0676510326191857,1.061174631095476,1.1205942324497526,1.0610356369364042,1.079174852652259,1.0943899418992284,1.060268714011517
0.9970302910314794,1.1297762819243715,1.0780177132052946,1.0790572792362771,1.0249976417319122,1.0469553183076314,1.06996855345912,1.0281048233953662,1.1172318973418889,0.9906981396279259,1.0199149265274554,1.0633466135458172,1.031576830249397,1.0253630203291386,1.052564728871519,1.063011537323735,1.0369510543625455,1.049121791160008,1.0333235610280471,1.1265171375861736,1.0452845048237838,1.0623772102161098,1.078388417944566,1.0478886756238008
0.9993070679073456,1.0943377549000202,1.0609015822469905,1.0606603023070802,0.9984907084237336,1.0333135626729932,1.022798742138365,1.0176604633497908,1.0521539871677366,0.9608921784356874,1.0055104408352666,1.0466135458167334,1.0157884151246988,1.01026137463698,1.0296042989741079,1.0343161423922689,1.020797059392532,1.026925303995368,1.029903254177661,1.0744732498300806,1.02234691868478,1.035265225933202,1.043051719211353,1.0456813819577742
0.9974262522272824,1.0978024153632946,1.0641854910936417,1.0647374701670642,1.0012262994057166,1.0364768683274022,1.0202437106918243,1.0035131029244206,1.048945921173236,0.9628925785157034,1.0087006960556844,1.0499003984063746,1.0236323411102175,1.0316553727008717,1.0216902784562771,1.0380633073661372,1.020603598374927,1.0320401466898284,1.0331281149223106,1.07884260607826,1.023823587320338,1.040373280943025,1.0303838460805792,1.024568138195778
0.9805979014056628,1.0906751138388442,1.0331376256343918,1.03033015115354,0.9539666069238752,1.0005931198102016,1.041273584905661,0.9841435624762628,1.0465627864344642,0.9658931786357274,0.9730278422273779,1.016035856573705,1.0193081255028162,1.0054211035818008,1.0295065950170978,1.0137067350359923,0.9816212033275292,0.9940165991121408,0.999218215577055,1.0418487231770073,1.009352234691868,1.0010805500982314,0.9988570340032382,1.035892514395394
0.9739655513759656,1.074341714511978,1.0342322619166089,1.0234685759745423,0.94538251108386,0.9999011466982998,1.0190644654088057,0.9764527155336118,0.9910174152153992,0.9708941788357676,0.9746713070378962,1.0175298804780877,1.0159895414320197,0.9994191674733788,1.0109428431851486,0.9885612858692434,0.9836525440123812,0.9934375603165414,0.9820189582722568,1.0234003301291386,0.9872022051584952,0.99852652259332,0.9873321268692254,1.0109404990403077
0.977925163333994,1.0527618293407246,1.021793213255051,1.014220365950676,0.9405716441845108,0.993871095294583,1.010023584905661,0.9610710216483098,0.982126489459212,0.9778955791158236,0.9691608662026294,1.0132470119521912,1.0160901045856805,0.989932236205228,1.0114313629702,0.9732767971600432,0.9765912168698004,0.9925690021231424,0.973614775725594,1.025730653461501,0.9861193148257528,1.0015717092337912,0.9826650157157822,1.0002879078694824
0.9738665610770152,1.034646604632746,1.003980495571699,1.001093874303898,0.9022733704367514,0.9760775009885329,0.977594339622642,0.9629699962020508,0.9439046746104496,0.9683936787357476,0.9532095901005412,0.9876494023904382,0.9685237329042644,0.9750242013552762,0.9890571568148506,0.9275219406370178,0.9607274134261944,0.973653734800232,0.9492817355614194,0.9944654820856392,0.9918291002165776,0.9739685658153238,0.9346604438517953,0.9860844529750484
0.9694119976242336,1.0379132844981194,1.0320429893521748,1.0204852824184565,0.9578341665880578,0.9954527481217872,0.990664308176101,0.9698063045955184,1.012740604949588,0.95869173834767,0.9801817478731629,1.0034860557768923,0.9850160901045859,0.999612778315586,0.9865168539325838,0.9608519869835318,0.987038111820468,1.001254584057132,0.9917912635590741,1.0271871055442277,0.989171096672573,1.0009823182711195,0.9723783217449279,0.9706333973128604
0.9708968521084941,1.0362304494159575,1.0071648920290581,1.001193317422434,0.9317988868974624,0.9781534203242388,0.9838836477987424,0.9642992783896694,0.9749770852428968,0.9772954590918188,0.964907192575406,0.990637450199203,0.9677192276749802,0.9859632139399808,0.9852467024914504,0.9254511389409324,0.9647900947958984,0.9809882262111564,0.9771328056288482,1.0033983881930284,0.9732230754085446,0.9917485265225928,0.94761405848176,0.9773512476007684
0.9819837655909728,1.0296970896852111,1.0252761468802871,1.001193317422434,0.9330251863031788,0.9932779754843812,0.9756289308176104,0.9684770224078996,0.9769019248395971,0.9790958191638331,0.973801237432328,1.0061752988047807,0.9604786806114244,0.9971926427879966,0.976746458231558,0.9292969135193764,0.9855871541884308,0.998069870681336,0.9785009283690024,1.00475774347024,1.0123055719629843,1.003438113948919,0.949042765977712,0.96785028790787
0.987527222332212,1.046723421104732,1.0371181212060907,1.0187947494033411,0.9694368455806054,1.0089956504547253,0.9913522012578618,0.9778769464489172,1.0103574702108165,0.9779955991198244,0.9837587006960556,1.0123505976095617,0.9612831858407084,1.0098741529525657,0.9904250122129944,0.9551326299181536,0.9958405881214932,1.0135109052306508,1.0071337828593767,1.0102922613846006,1.0182122465052172,1.016011787819253,0.9766644442327841,0.9807101727447224
0.987527222332212,1.0615719659473375,1.039307393770525,1.0237669053301508,0.9750966889916044,1.0080071174377223,0.988993710691824,0.9795860235472842,1.0373968835930347,0.977695539107822,0.9867556071152356,1.0139442231075697,0.9919549477071604,1.015101645692159,0.989936492427943,0.9652894191894288,0.9934223254014314,1.011291256514187,1.008990520863872,1.0357316244295565,1.0299271510139787,1.016208251473477,0.985236689208496,0.9829174664107492
0.9719857453969516,1.066422490595922,1.0289581052841086,1.0158114558472553,0.9534949533062916,0.9991103202846976,0.9910573899371071,0.9758830231674892,1.016040329972503,0.9848969793958796,0.9707076566125288,1.0041832669322708,0.9779766693483511,1.0146176185866411,0.9833903273082558,0.9481313479932943,0.9803637067130971,0.9970082995560708,0.9957001856738006,1.0220409748519277,1.0211655837763334,0.9995088408644396,0.9761882084008001,0.9876199616122846
0.979904969313008,1.0287071866957045,1.0330381132450996,1.0204852824184565,0.9583058202056408,1.012060102807434,0.965998427672956,0.9697113558678312,1.0116406966086169,0.9791958391678344,0.980471771075019,1.0192231075697211,0.9672164119066778,1.0117134559535337,0.9833903273082558,0.956611773986786,0.9885857999613076,1.0005790387955995,0.997556923678296,1.0131080687445384,1.018901358535144,1.0067779960707264,0.9737117820744832,0.9645873320537434
0.9921797663828952,1.0313799247673734,1.0357249477559962,1.0195902943516306,0.9711347986039052,1.0103795966785292,0.9622641509433963,0.9665780478541584,1.0161319890009173,0.9751950390078022,0.9816318638824436,1.0226095617529882,0.9641995172968628,1.0165537270087126,0.9738153395212504,0.9342273937481508,0.9895531050493324,1.0022196487164643,1.0109449819212355,1.0125254879114478,1.028548926954124,1.0046168958742627,0.9832364987141632,0.9661228406909792
0.9943575529598108,1.0407840031676905,1.0492586326997717,1.0365950676213205,0.9772662956324872,1.0193752471332544,0.9811320754716982,0.9928788454234709,1.047296058661779,0.9815963192638536,0.9872389791183293,1.030179282868526,0.9659090909090912,1.030106485963214,0.9813385442110404,0.9475396903658416,0.9939059779454438,1.0141864504921834,1.0183719339392163,1.0309738809593163,1.0376058279188811,1.010019646365422,1.0086674921421088,0.9890595009596932
0.9764403088497334,1.0490991882795495,1.0432878893422235,1.038484486873508,0.9768889727384208,1.0134440490312375,0.9750393081761008,0.9927838966957842,1.0516956920256653,0.9817963592718549,0.9809551430781126,1.0286852589641435,0.9710378117457767,1.0309777347531464,0.9869076697606252,0.9268316734049896,0.982975430450764,1.0062729202856595,1.0092836900224766,1.0318477522089522,1.015258909234101,1.0000982318271114,1.00952471663968,0.9788867562380044
0.9747574737675716,1.0193031082953878,1.0166185690118426,1.004673826571201,0.9654749551929058,0.988533017002768,0.9659001572327044,0.9812951006456512,1.0081576535288734,0.9632926585317071,0.9524361948955914,1.002589641434263,0.9454947707160101,0.965537270087125,0.9877870053737176,0.8987279361009762,0.9508609015283418,0.9720131248793672,0.9594449330597092,1.00019419361103,1.0000984445757035,0.9677799607072686,0.9559958091246789,0.9481765834932826
0.9684220946347264,1.01395763215205,1.0200019902477864,1.0069610182975337,0.942080935760777,0.9960458679319892,0.9501768867924528,0.988796050132928,0.9931255728689284,0.9797959591918388,0.9605568445475636,1.0086653386454183,0.9578640386162514,0.9626331074540176,0.9746946751343428,0.8959668671728626,0.9542464693364284,0.9742327735958316,0.962865239910095,0.9958248373628508,0.9856270919472334,0.9666994106090367,0.9500904848080772,0.9263915547024956
0.9693130073252828,0.9925757275786982,0.9855707035525928,0.969868735083532,0.8839732100745209,0.9627323052589958,0.9192216981132076,0.9624003038359285,0.9198900091659036,0.9774954990998206,0.923337200309358,0.977788844621514,0.9526347546259054,0.9367860600193612,0.950561797752809,0.8820629129277191,0.9149738827626231,0.9352441613588116,0.9216261115997264,0.95086901640936,0.9711557393187632,0.9306483300589384,0.9078959900942948,0.8914587332053747
0.9651554147693534,1.015541476935261,1.0046770822967463,0.9854813046937148,0.9084991981888496,0.9747924080664296,0.9376965408805032,0.9678123813140904,0.9455545371219072,0.9782956591318268,0.9377416860015468,0.9910358565737052,0.9554505229283994,0.9529525653436594,0.956228627259404,0.8943891134996548,0.9294834590829948,0.9528083381586572,0.9403889377504157,0.96572482765317,0.9828706438275248,0.9402750491159129,0.9018954186112964,0.9047984644913633
0.9521876856068112,1.011977826173036,0.9983082893820284,0.9684765314240252,0.8888784076973867,0.9649070778964018,0.9375,0.9567033801747056,0.9164986251145744,0.9690938187637532,0.921983758700696,0.9764940239043826,0.943081255028158,0.9320425943852858,0.9549584758182706,0.8900502908983334,0.9130392725865736,0.939490445859873,0.9187921430665495,0.9548499854354788,0.9706635164402436,0.9287819253438108,0.8960853414610918,0.9055662188099812
0.9420906751138396,0.9745594931696702,0.9774106876306105,0.9440135242641208,0.8535987171021597,0.943554764729142,0.9178459119496856,0.9377136346372956,0.8745187901008256,0.9540908181636332,0.9003286929621034,0.9613545816733068,0.9288012872083672,0.8975798644724107,0.9307278944797266,0.8623409920126219,0.8922422131940413,0.9158463617062348,0.8915274113163297,0.9163996504514998,0.9375861390037404,0.9080550098231822,0.8584627107343559,0.8658349328214975
0.9469411997624242,0.9775292021381912,0.9807941088665544,0.9514717581543356,0.8778417130459387,0.952056148675366,0.9165683962264152,0.9359096088112416,0.8779101741521547,0.944688937787558,0.9066125290023199,0.9622509960159362,0.9343322606596944,0.9124878993223624,0.9259404005862238,0.8622423824080464,0.8980460437221899,0.9204786720710292,0.8967067331183429,0.9223225555879208,0.9432959243945654,0.910314341846758,0.8734165158586535,0.8728406909788872
0.9678281528410224,0.9783211245297968,1.0027863469001894,0.9710620525059664,0.9099141590415994,0.9682680901542112,0.9285573899371068,0.9470186099506264,0.9329055912007341,0.9253850770154036,0.9308778035576178,0.9790836653386452,0.938656476267096,0.95701839303001,0.9369809477283833,0.9087861157676757,0.9202940607467596,0.9447017950202669,0.9324733704680938,0.9523254684920862,0.9606221697184484,0.936051080550098,0.8737975045242407,0.8835892514395398
0.964363492377748,1.0002969708968528,0.9988058513284908,0.9666865552903736,0.8943495896613524,0.9621391854487941,0.9587264150943396,0.9470186099506264,0.9164069660861602,0.9318863772754556,0.9251740139211136,0.972609561752988,0.9426790024135158,0.9586640851887708,0.9583781143136301,0.9161818361108368,0.9129425420777711,0.9401659911214056,0.9202579888595722,0.9475677250218464,0.95609371923607,0.9304518664047148,0.8888465568149351,0.9131477927063346
0.9552563848742832,0.9841615521678884,0.9969151159319342,0.9670843277645184,0.900669748136968,0.9625345986555952,0.9499803459119496,0.9442650968477022,0.9098991750687451,0.9295859171834372,0.9271075019334878,0.962250996015936,0.9314159292035401,0.9697967086156828,0.9522227650219836,0.9191401242481017,0.9178757980266976,0.9407450299170048,0.9334506009967752,0.9570832119623258,0.9371923607009252,0.9288801571709232,0.8989427564529958,0.9036468330134364
0.9548604236784805,0.9770342506434376,1.0044780575181615,0.9733492442322988,0.9064239222714836,0.9678726769474101,0.9352397798742136,0.94369540448158,0.8967002749770859,0.9264852970594122,0.9313611755607112,0.968426294820717,0.9247787610619468,0.961665053242982,0.9447972642892041,0.9087861157676757,0.9284194234861674,0.9498166377147274,0.931496139939412,0.9485386930769976,0.9423114786375268,0.9342829076620824,0.8999904752833606,0.8975047984644919
0.9648584438725014,0.9858443872500504,1.006269280525426,0.9802108194112964,0.9195358928402978,0.9787465401344404,0.9396619496855344,0.9567033801747056,0.8987167736022004,0.9218843768753754,0.9413186388244392,0.9780876494023902,0.9155269509251812,0.9656340755082288,0.9443087445041528,0.8983334976826741,0.9353840201199456,0.9558000386025868,0.9368709078471616,0.953879017380328,0.9619019492025986,0.9408644400785854,0.9071340127631206,0.8952015355086379
0.9595129677291636,1.0040586022569795,1.0020897601751422,0.9821996817820204,0.9147250259409486,0.9818109924871491,0.9486045597484274,0.9565134827193316,0.90659945004583,0.9244848969793962,0.9422853828306262,0.9752988047808764,0.8780168946098149,0.957502420135528,0.9563263312164144,0.9042500739572032,0.9358676726639581,0.9565720903300526,0.9294439558291804,0.9552383726575392,0.9530419373892496,0.9459724950884084,0.9074197542623108,0.9151631477927071
0.9594139774302128,0.9927737081765994,0.9987063389391982,0.9788186157517896,0.9114234506178659,0.9801304863582444,0.9412342767295594,0.9539498670717812,0.9333638863428052,0.9135827165433088,0.9357115235885536,0.9736055776892428,0.8750000000000001,0.950338818973863,0.9555446995603324,0.9034611971205996,0.9307409556974268,0.9552209998069876,0.9251441415029809,0.9518399844645108,0.9578657215987396,0.9419449901768172,0.9120868654157545,0.9104606525911716
0.9640665214808956,0.9905959215996838,0.9960195044283016,0.977028639618138,0.9138760494292988,0.9801304863582444,0.9482114779874208,0.9530953285225976,0.9307974335472048,0.9113822764552912,0.9351314771848412,0.9727091633466132,0.8830450522928401,0.9613746369796712,0.9560332193453835,0.9013903954245142,0.9309344167150316,0.9564755838641196,0.9287598944591032,0.9653364404311096,0.9701712935617244,0.9448919449901768,0.9186589198971334,0.9120921305182348
0.9551573945753324,1.0024747574737682,0.9945268185889146,0.9724542561654732,0.8999151023488348,0.9783511269276394,0.9483097484276726,0.9570831750854536,0.9585701191567372,0.9223844768953792,0.9272041763341063,0.9714143426294818,0.8782180209171362,0.9661181026137464,0.9532975085490965,0.8985307168918252,0.9247436641516732,0.9537734028179892,0.9267077103488716,0.9533935333527525,0.9635755069895646,0.9406679764243616,0.9234212782169734,0.9134357005758164
0.960205899821818,0.9841615521678884,0.9950243805353768,0.9714598249801112,0.8965191963022354,0.9710359826018188,0.942708333333333,0.9515761488796048,0.9431714023831352,0.8915783156631327,0.9222737819025519,0.9689243027888444,0.8695695897023333,0.9544046466602132,0.948607718612604,0.8835420569963512,0.9187463726059196,0.9489480795213284,0.9048177465064012,0.9490241771045728,0.9644615081708996,0.93713163064833,0.9121821125821509,0.8994241842610372
0.9812908334983176,0.9986141358146908,1.0121405114936812,0.9851829753381064,0.9228374681633804,0.9901146698299722,0.9570558176100624,0.956038739080896,0.9572868927589372,0.8956791358271655,0.9413186388244392,0.9833665338645416,0.8711786001609013,0.9592449177153922,0.9603321934538349,0.9017848338428164,0.940800928612884,0.9698899826288366,0.924557803185772,0.9642683755704434,0.9911399881866508,0.9531434184675835,0.9222783122202116,0.9141074856046072
0.9797069887151064,1.0306869926747186,1.0405015424420343,1.0186953062848048,0.9614187340816902,1.0249110320284698,0.9892885220125784,0.9798708697303454,0.9726856095325392,0.9155831166233248,0.9793116782675944,1.01304780876494,0.8761061946902658,0.9927395934172316,0.9852467024914509,0.9522729513854647,0.97697813890501,1.0067554526153255,0.9698035766637352,1.0022332265268468,1.000689112029927,0.98909626719057,0.9683779407562628,0.9535508637236092
